time_s,flow_ml_s
34.95,14.22
34.96,14.243
34.97,14.265
34.98,14.288
34.99,14.311
35.0,14.333
35.01,14.356
35.02,14.379
35.03,14.401
35.04,14.424
35.05,14.447
35.06,14.469
35.07,14.492
35.08,14.515
35.09,14.537
35.1,14.56
35.11,14.583
35.12,14.605
35.13,14.628
35.14,14.651
35.15,14.673
35.16,14.696
35.17,14.719
35.18,14.741
35.19,14.764
35.2,14.787
35.21,14.809
35.22,14.832
35.23,14.855
35.24,14.877
35.25,14.9
35.26,14.923
35.27,14.945
35.28,14.968
35.29,14.991
35.3,15.013
35.31,15.036
35.32,15.059
35.33,15.081
35.34,15.104
35.35,15.127
35.36,15.149
35.37,15.172
35.38,15.195
35.39,15.217
35.4,15.24
35.41,15.263
35.42,15.285
35.43,15.308
35.44,15.331
35.45,15.353
35.46,15.376
35.47,15.399
35.48,15.421
35.49,15.444
35.5,15.467
35.51,15.489
35.52,15.512
35.53,15.535
35.54,15.557
35.55,15.58
35.56,15.603
35.57,15.625
35.58,15.648
35.59,15.671
35.6,15.693
35.61,15.716
35.62,15.739
35.63,15.761
35.64,15.784
35.65,15.807
35.66,15.829
35.67,15.852
35.68,15.875
35.69,15.897
35.7,15.92
35.71,15.943
35.72,15.965
35.73,15.988
35.74,16.011
35.75,16.033
35.76,16.056
35.77,16.079
35.78,16.101
35.79,16.124
35.8,16.147
35.81,16.169
35.82,16.192
35.83,16.215
35.84,16.237
35.85,16.26
35.86,16.283
35.87,16.305
35.88,16.328
35.89,16.351
35.9,16.373
35.91,16.396
35.92,16.419
35.93,16.441
35.94,16.464
35.95,16.487
35.96,16.509
35.97,16.532
35.98,16.555
35.99,16.577
36.0,16.6
36.01,16.623
36.02,16.645
36.03,16.668
36.04,16.691
36.05,16.713
36.06,16.736
36.07,16.759
36.08,16.781
36.09,16.804
36.1,16.827
36.11,16.849
36.12,16.872
36.13,16.895
36.14,16.917
36.15,16.94
36.16,16.963
36.17,16.985
36.18,17.008
36.19,17.031
36.2,17.053
36.21,17.076
36.22,17.099
36.23,17.121
36.24,17.144
36.25,17.167
36.26,17.189
36.27,17.212
36.28,17.235
36.29,17.257
36.3,17.28
36.31,17.303
36.32,17.325
36.33,17.348
36.34,17.371
36.35,17.393
36.36,17.416
36.37,17.439
36.38,17.461
36.39,17.484
36.4,17.507
36.41,17.529
36.42,17.552
36.43,17.575
36.44,17.597
36.45,17.62
36.46,17.643
36.47,17.665
36.48,17.688
36.49,17.711
36.5,17.733
36.51,17.756
36.52,17.779
36.53,17.801
36.54,17.824
36.55,17.847
36.56,17.869
36.57,17.892
36.58,17.915
36.59,17.937
36.6,17.96
36.61,17.983
36.62,18.005
36.63,18.028
36.64,18.051
36.65,18.073
36.66,18.096
36.67,18.119
36.68,18.141
36.69,18.164
36.7,18.187
36.71,18.209
36.72,18.232
36.73,18.255
36.74,18.277
36.75,18.3
36.76,18.323
36.77,18.345
36.78,18.368
36.79,18.391
36.8,18.413
36.81,18.436
36.82,18.459
36.83,18.481
36.84,18.504
36.85,18.527
36.86,18.549
36.87,18.572
36.88,18.595
36.89,18.617
36.9,18.64
36.91,18.663
36.92,18.685
36.93,18.708
36.94,18.731
36.95,18.753
36.96,18.776
36.97,18.799
36.98,18.821
36.99,18.844
37.0,18.867
37.01,18.889
37.02,18.912
37.03,18.935
37.04,18.957
37.05,18.98
37.06,19.003
37.07,19.025
37.08,19.048
37.09,19.071
37.1,19.093
37.11,19.116
37.12,19.139
37.13,19.161
37.14,19.184
37.15,19.207
37.16,19.229
37.17,19.252
37.18,19.275
37.19,19.297
37.2,19.32
37.21,19.343
37.22,19.365
37.23,19.388
37.24,19.411
37.25,19.433
37.26,19.456
37.27,19.479
37.28,19.501
37.29,19.524
37.3,19.547
37.31,19.569
37.32,19.592
37.33,19.615
37.34,19.637
37.35,19.66
37.36,19.683
37.37,19.705
37.38,19.728
37.39,19.751
37.4,19.773
37.41,19.796
37.42,19.819
37.43,19.841
37.44,19.864
37.45,19.887
37.46,19.909
37.47,19.932
37.48,19.955
37.49,19.977
37.5,3.0
37.51,3.023
37.52,3.045
37.53,3.068
37.54,3.091
37.55,3.113
37.56,3.136
37.57,3.159
37.58,3.181
37.59,3.204
37.6,3.227
37.61,3.249
37.62,3.272
37.63,3.295
37.64,3.317
37.65,3.34
37.66,3.363
37.67,3.385
37.68,3.408
37.69,3.431
37.7,3.453
37.71,3.476
37.72,3.499
37.73,3.521
37.74,3.544
37.75,3.567
37.76,3.589
37.77,3.612
37.78,3.635
37.79,3.657
37.8,3.68
37.81,3.703
37.82,3.725
37.83,3.748
37.84,3.771
37.85,3.793
37.86,3.816
37.87,3.839
37.88,3.861
37.89,3.884
37.9,3.907
37.91,3.929
37.92,3.952
37.93,3.975
37.94,3.997
37.95,4.02
37.96,4.043
37.97,4.065
37.98,4.088
37.99,4.111
38.0,4.133
38.01,4.156
38.02,4.179
38.03,4.201
38.04,4.224
38.05,4.247
38.06,4.269
38.07,4.292
38.08,4.315
38.09,4.337
38.1,4.36
38.11,4.383
38.12,4.405
38.13,4.428
38.14,4.451
38.15,4.473
38.16,4.496
38.17,4.519
38.18,4.541
38.19,4.564
38.2,4.587
38.21,4.609
38.22,4.632
38.23,4.655
38.24,4.677
38.25,4.7
38.26,4.723
38.27,4.745
38.28,4.768
38.29,4.791
38.3,4.813
38.31,4.836
38.32,4.859
38.33,4.881
38.34,4.904
38.35,4.927
38.36,4.949
38.37,4.972
38.38,4.995
38.39,5.017
38.4,5.04
38.41,5.063
38.42,5.085
38.43,5.108
38.44,5.131
38.45,5.153
38.46,5.176
38.47,5.199
38.48,5.221
38.49,5.244
38.5,5.267
38.51,5.289
38.52,5.312
38.53,5.335
38.54,5.357
38.55,5.38
38.56,5.403
38.57,5.425
38.58,5.448
38.59,5.471
38.6,5.493
38.61,5.516
38.62,5.539
38.63,5.561
38.64,5.584
38.65,5.607
38.66,5.629
38.67,5.652
38.68,5.675
38.69,5.697
38.7,5.72
38.71,5.743
38.72,5.765
38.73,5.788
38.74,5.811
38.75,5.833
38.76,5.856
38.77,5.879
38.78,5.901
38.79,5.924
38.8,5.947
38.81,5.969
38.82,5.992
38.83,6.015
38.84,6.037
38.85,6.06
38.86,6.083
38.87,6.105
38.88,6.128
38.89,6.151
38.9,6.173
38.91,6.196
38.92,6.219
38.93,6.241
38.94,6.264
38.95,6.287
38.96,6.309
38.97,6.332
38.98,6.355
38.99,6.377
39.0,6.4
39.01,6.423
39.02,6.445
39.03,6.468
39.04,6.491
39.05,6.513
39.06,6.536
39.07,6.559
39.08,6.581
39.09,6.604
39.1,6.627
39.11,6.649
39.12,6.672
39.13,6.695
39.14,6.717
39.15,6.74
39.16,6.763
39.17,6.785
39.18,6.808
39.19,6.831
39.2,6.853
39.21,6.876
39.22,6.899
39.23,6.921
39.24,6.944
39.25,6.967
39.26,6.989
39.27,7.012
39.28,7.035
39.29,7.057
39.3,7.08
39.31,7.103
39.32,7.125
39.33,7.148
39.34,7.171
39.35,7.193
39.36,7.216
39.37,7.239
39.38,7.261
39.39,7.284
39.4,7.307
39.41,7.329
39.42,7.352
39.43,7.375
39.44,7.397
39.45,7.42
39.46,7.443
39.47,7.465
39.48,7.488
39.49,7.511
39.5,7.533
39.51,7.556
39.52,7.579
39.53,7.601
39.54,7.624
39.55,7.647
39.56,7.669
39.57,7.692
39.58,7.715
39.59,7.737
39.6,7.76
39.61,7.783
39.62,7.805
39.63,7.828
39.64,7.851
39.65,7.873
39.66,7.896
39.67,7.919
39.68,7.941
39.69,7.964
39.7,7.987
39.71,8.009
39.72,8.032
39.73,8.055
39.74,8.077
39.75,8.1
39.76,8.123
39.77,8.145
39.78,8.168
39.79,8.191
39.8,8.213
39.81,8.236
39.82,8.259
39.83,8.281
39.84,8.304
39.85,8.327
39.86,8.349
39.87,8.372
39.88,8.395
39.89,8.417
39.9,8.44
39.91,8.463
39.92,8.485
39.93,8.508
39.94,8.531
39.95,8.553
39.96,8.576
39.97,8.599
39.98,8.621
39.99,8.644
40.0,8.667
40.01,8.689
40.02,8.712
40.03,8.735
40.04,8.757
40.05,8.78
40.06,8.803
40.07,8.825
40.08,8.848
40.09,8.871
40.1,8.893
40.11,8.916
40.12,8.939
40.13,8.961
40.14,8.984
40.15,9.007
40.16,9.029
40.17,9.052
40.18,9.075
40.19,9.097
40.2,9.12
40.21,9.143
40.22,9.165
40.23,9.188
40.24,9.211
40.25,9.233
40.26,9.256
40.27,9.279
40.28,9.301
40.29,9.324
40.3,9.347
40.31,9.369
40.32,9.392
40.33,9.415
40.34,9.437
40.35,9.46
40.36,9.483
40.37,9.505
40.38,9.528
40.39,9.551
40.4,9.573
40.41,9.596
40.42,9.619
40.43,9.641
40.44,9.664
40.45,9.687
40.46,9.709
40.47,9.732
40.48,9.755
40.49,9.777
40.5,9.8
40.51,9.823
40.52,9.845
40.53,9.868
40.54,9.891
40.55,9.913
40.56,9.936
40.57,9.959
40.58,9.981
40.59,10.004
40.6,10.027
40.61,10.049
40.62,10.072
40.63,10.095
40.64,10.117
40.65,10.14
40.66,10.163
40.67,10.185
40.68,10.208
40.69,10.231
40.7,10.253
40.71,10.276
40.72,10.299
40.73,10.321
40.74,10.344
40.75,10.367
40.76,10.389
40.77,10.412
40.78,10.435
40.79,10.457
40.8,10.48
40.81,10.503
40.82,10.525
40.83,10.548
40.84,10.571
40.85,10.593
40.86,10.616
40.87,10.639
40.88,10.661
40.89,10.684
40.9,10.707
40.91,10.729
40.92,10.752
40.93,10.775
40.94,10.797
40.95,10.82
40.96,10.843
40.97,10.865
40.98,10.888
40.99,10.911
41.0,10.933
41.01,10.956
41.02,10.979
41.03,11.001
41.04,11.024
41.05,11.047
41.06,11.069
41.07,11.092
41.08,11.115
41.09,11.137
41.1,11.16
41.11,11.183
41.12,11.205
41.13,11.228
41.14,11.251
41.15,11.273
41.16,11.296
41.17,11.319
41.18,11.341
41.19,11.364
41.2,11.387
41.21,11.409
41.22,11.432
41.23,11.455
41.24,11.477
41.25,11.5
41.26,11.523
41.27,11.545
41.28,11.568
41.29,11.591
41.3,11.613
41.31,11.636
41.32,11.659
41.33,11.681
41.34,11.704
41.35,11.727
41.36,11.749
41.37,11.772
41.38,11.795
41.39,11.817
41.4,11.84
41.41,11.863
41.42,11.885
41.43,11.908
41.44,11.931
41.45,11.953
41.46,11.976
41.47,11.999
41.48,12.021
41.49,12.044
41.5,12.067
41.51,12.089
41.52,12.112
41.53,12.135
41.54,12.157
41.55,12.18
41.56,12.203
41.57,12.225
41.58,12.248
41.59,12.271
41.6,12.293
41.61,12.316
41.62,12.339
41.63,12.361
41.64,12.384
41.65,12.407
41.66,12.429
41.67,12.452
41.68,12.475
41.69,12.497
41.7,12.52
41.71,12.543
41.72,12.565
41.73,12.588
41.74,12.611
41.75,12.633
41.76,12.656
41.77,12.679
41.78,12.701
41.79,12.724
41.8,12.747
41.81,12.769
41.82,12.792
41.83,12.815
41.84,12.837
41.85,12.86
41.86,12.883
41.87,12.905
41.88,12.928
41.89,12.951
41.9,12.973
41.91,12.996
41.92,13.019
41.93,13.041
41.94,13.064
41.95,13.087
41.96,13.109
41.97,13.132
41.98,13.155
41.99,13.177
42.0,13.2
42.01,13.223
42.02,13.245
42.03,13.268
42.04,13.291
42.05,13.313
42.06,13.336
42.07,13.359
42.08,13.381
42.09,13.404
42.1,13.427
42.11,13.449
42.12,13.472
42.13,13.495
42.14,13.517
42.15,13.54
42.16,13.563
42.17,13.585
42.18,13.608
42.19,13.631
42.2,13.653
42.21,13.676
42.22,13.699
42.23,13.721
42.24,13.744
42.25,13.767
42.26,13.789
42.27,13.812
42.28,13.835
42.29,13.857
42.3,13.88
42.31,13.903
42.32,13.925
42.33,13.948
42.34,13.971
42.35,13.993
42.36,14.016
42.37,14.039
42.38,14.061
42.39,14.084
42.4,14.107
42.41,14.129
42.42,14.152
42.43,14.175
42.44,14.197
42.45,14.22
42.46,14.243
42.47,14.265
42.48,14.288
42.49,14.311
42.5,14.333
42.51,14.356
42.52,14.379
42.53,14.401
42.54,14.424
42.55,14.447
42.56,14.469
42.57,14.492
42.58,14.515
42.59,14.537
42.6,14.56
42.61,14.583
42.62,14.605
42.63,14.628
42.64,14.651
42.65,14.673
42.66,14.696
42.67,14.719
42.68,14.741
42.69,14.764
42.7,14.787
42.71,14.809
42.72,14.832
42.73,14.855
42.74,14.877
42.75,14.9
42.76,14.923
42.77,14.945
42.78,14.968
42.79,14.991
42.8,15.013
42.81,15.036
42.82,15.059
42.83,15.081
42.84,15.104
42.85,15.127
42.86,15.149
42.87,15.172
42.88,15.195
42.89,15.217
42.9,15.24
42.91,15.263
42.92,15.285
42.93,15.308
42.94,15.331
42.95,15.353
42.96,15.376
42.97,15.399
42.98,15.421
42.99,15.444
43.0,15.467
43.01,15.489
43.02,15.512
43.03,15.535
43.04,15.557
43.05,15.58
43.06,15.603
43.07,15.625
43.08,15.648
43.09,15.671
43.1,15.693
43.11,15.716
43.12,15.739
43.13,15.761
43.14,15.784
43.15,15.807
43.16,15.829
43.17,15.852
43.18,15.875
43.19,15.897
43.2,15.92
43.21,15.943
43.22,15.965
43.23,15.988
43.24,16.011
43.25,16.033
43.26,16.056
43.27,16.079
43.28,16.101
43.29,16.124
43.3,16.147
43.31,16.169
43.32,16.192
43.33,16.215
43.34,16.237
43.35,16.26
43.36,16.283
43.37,16.305
43.38,16.328
43.39,16.351
43.4,16.373
43.41,16.396
43.42,16.419
43.43,16.441
43.44,16.464
43.45,16.487
43.46,16.509
43.47,16.532
43.48,16.555
43.49,16.577
43.5,16.6
43.51,16.623
43.52,16.645
43.53,16.668
43.54,16.691
43.55,16.713
43.56,16.736
43.57,16.759
43.58,16.781
43.59,16.804
43.6,16.827
43.61,16.849
43.62,16.872
43.63,16.895
43.64,16.917
43.65,16.94
43.66,16.963
43.67,16.985
43.68,17.008
43.69,17.031
43.7,17.053
43.71,17.076
43.72,17.099
43.73,17.121
43.74,17.144
43.75,17.167
43.76,17.189
43.77,17.212
43.78,17.235
43.79,17.257
43.8,17.28
43.81,17.303
43.82,17.325
43.83,17.348
43.84,17.371
43.85,17.393
43.86,17.416
43.87,17.439
43.88,17.461
43.89,17.484
43.9,17.507
43.91,17.529
43.92,17.552
43.93,17.575
43.94,17.597
43.95,17.62
43.96,17.643
43.97,17.665
43.98,17.688
43.99,17.711
44.0,17.733
44.01,17.756
44.02,17.779
44.03,17.801
44.04,17.824
44.05,17.847
44.06,17.869
44.07,17.892
44.08,17.915
44.09,17.937
44.1,17.96
44.11,17.983
44.12,18.005
44.13,18.028
44.14,18.051
44.15,18.073
44.16,18.096
44.17,18.119
44.18,18.141
44.19,18.164
44.2,18.187
44.21,18.209
44.22,18.232
44.23,18.255
44.24,18.277
44.25,18.3
44.26,18.323
44.27,18.345
44.28,18.368
44.29,18.391
44.3,18.413
44.31,18.436
44.32,18.459
44.33,18.481
44.34,18.504
44.35,18.527
44.36,18.549
44.37,18.572
44.38,18.595
44.39,18.617
44.4,18.64
44.41,18.663
44.42,18.685
44.43,18.708
44.44,18.731
44.45,18.753
44.46,18.776
44.47,18.799
44.48,18.821
44.49,18.844
44.5,18.867
44.51,18.889
44.52,18.912
44.53,18.935
44.54,18.957
44.55,18.98
44.56,19.003
44.57,19.025
44.58,19.048
44.59,19.071
44.6,19.093
44.61,19.116
44.62,19.139
44.63,19.161
44.64,19.184
44.65,19.207
44.66,19.229
44.67,19.252
44.68,19.275
44.69,19.297
44.7,19.32
44.71,19.343
44.72,19.365
44.73,19.388
44.74,19.411
44.75,19.433
44.76,19.456
44.77,19.479
44.78,19.501
44.79,19.524
44.8,19.547
44.81,19.569
44.82,19.592
44.83,19.615
44.84,19.637
44.85,19.66
44.86,19.683
44.87,19.705
44.88,19.728
44.89,19.751
44.9,19.773
44.91,19.796
44.92,19.819
44.93,19.841
44.94,19.864
44.95,19.887
44.96,19.909
44.97,19.932
44.98,19.955
44.99,19.977
45.0,3.0
45.01,3.023
45.02,3.045
45.03,3.068
45.04,3.091
45.05,3.113
45.06,3.136
45.07,3.159
45.08,3.181
45.09,3.204
45.1,3.227
45.11,3.249
45.12,3.272
45.13,3.295
45.14,3.317
45.15,3.34
45.16,3.363
45.17,3.385
45.18,3.408
45.19,3.431
45.2,3.453
45.21,3.476
45.22,3.499
45.23,3.521
45.24,3.544
45.25,3.567
45.26,3.589
45.27,3.612
45.28,3.635
45.29,3.657
45.3,3.68
45.31,3.703
45.32,3.725
45.33,3.748
45.34,3.771
45.35,3.793
45.36,3.816
45.37,3.839
45.38,3.861
45.39,3.884
45.4,3.907
45.41,3.929
45.42,3.952
45.43,3.975
45.44,3.997
45.45,4.02
45.46,4.043
45.47,4.065
45.48,4.088
45.49,4.111
45.5,4.133
45.51,4.156
45.52,4.179
45.53,4.201
45.54,4.224
45.55,4.247
45.56,4.269
45.57,4.292
45.58,4.315
45.59,4.337
45.6,4.36
45.61,4.383
45.62,4.405
45.63,4.428
45.64,4.451
45.65,4.473
45.66,4.496
45.67,4.519
45.68,4.541
45.69,4.564
45.7,4.587
45.71,4.609
45.72,4.632
45.73,4.655
45.74,4.677
45.75,4.7
45.76,4.723
45.77,4.745
45.78,4.768
45.79,4.791
45.8,4.813
45.81,4.836
45.82,4.859
45.83,4.881
45.84,4.904
45.85,4.927
45.86,4.949
45.87,4.972
45.88,4.995
45.89,5.017
45.9,5.04
45.91,5.063
45.92,5.085
45.93,5.108
45.94,5.131
45.95,5.153
45.96,5.176
45.97,5.199
45.98,5.221
45.99,5.244
46.0,5.267
46.01,5.289
46.02,5.312
46.03,5.335
46.04,5.357
46.05,5.38
46.06,5.403
46.07,5.425
46.08,5.448
46.09,5.471
46.1,5.493
46.11,5.516
46.12,5.539
46.13,5.561
46.14,5.584
46.15,5.607
46.16,5.629
46.17,5.652
46.18,5.675
46.19,5.697
46.2,5.72
46.21,5.743
46.22,5.765
46.23,5.788
46.24,5.811
46.25,5.833
46.26,5.856
46.27,5.879
46.28,5.901
46.29,5.924
46.3,5.947
46.31,5.969
46.32,5.992
46.33,6.015
46.34,6.037
46.35,6.06
46.36,6.083
46.37,6.105
46.38,6.128
46.39,6.151
46.4,6.173
46.41,6.196
46.42,6.219
46.43,6.241
46.44,6.264
46.45,6.287
46.46,6.309
46.47,6.332
46.48,6.355
46.49,6.377
46.5,6.4
46.51,6.423
46.52,6.445
46.53,6.468
46.54,6.491
46.55,6.513
46.56,6.536
46.57,6.559
46.58,6.581
46.59,6.604
46.6,6.627
46.61,6.649
46.62,6.672
46.63,6.695
46.64,6.717
46.65,6.74
46.66,6.763
46.67,6.785
46.68,6.808
46.69,6.831
46.7,6.853
46.71,6.876
46.72,6.899
46.73,6.921
46.74,6.944
46.75,6.967
46.76,6.989
46.77,7.012
46.78,7.035
46.79,7.057
46.8,7.08
46.81,7.103
46.82,7.125
46.83,7.148
46.84,7.171
46.85,7.193
46.86,7.216
46.87,7.239
46.88,7.261
46.89,7.284
46.9,7.307
46.91,7.329
46.92,7.352
46.93,7.375
46.94,7.397
46.95,7.42
46.96,7.443
46.97,7.465
46.98,7.488
46.99,7.511
47.0,7.533
47.01,7.556
47.02,7.579
47.03,7.601
47.04,7.624
47.05,7.647
47.06,7.669
47.07,7.692
47.08,7.715
47.09,7.737
47.1,7.76
47.11,7.783
47.12,7.805
47.13,7.828
47.14,7.851
47.15,7.873
47.16,7.896
47.17,7.919
47.18,7.941
47.19,7.964
47.2,7.987
47.21,8.009
47.22,8.032
47.23,8.055
47.24,8.077
47.25,8.1
47.26,8.123
47.27,8.145
47.28,8.168
47.29,8.191
47.3,8.213
47.31,8.236
47.32,8.259
47.33,8.281
47.34,8.304
47.35,8.327
47.36,8.349
47.37,8.372
47.38,8.395
47.39,8.417
47.4,8.44
47.41,8.463
47.42,8.485
47.43,8.508
47.44,8.531
47.45,8.553
47.46,8.576
47.47,8.599
47.48,8.621
47.49,8.644
47.5,8.667
47.51,8.689
47.52,8.712
47.53,8.735
47.54,8.757
47.55,8.78
47.56,8.803
47.57,8.825
47.58,8.848
47.59,8.871
47.6,8.893
47.61,8.916
47.62,8.939
47.63,8.961
47.64,8.984
47.65,9.007
47.66,9.029
47.67,9.052
47.68,9.075
47.69,9.097
47.7,9.12
47.71,9.143
47.72,9.165
47.73,9.188
47.74,9.211
47.75,9.233
47.76,9.256
47.77,9.279
47.78,9.301
47.79,9.324
47.8,9.347
47.81,9.369
47.82,9.392
47.83,9.415
47.84,9.437
47.85,9.46
47.86,9.483
47.87,9.505
47.88,9.528
47.89,9.551
47.9,9.573
47.91,9.596
47.92,9.619
47.93,9.641
47.94,9.664
47.95,9.687
47.96,9.709
47.97,9.732
47.98,9.755
47.99,9.777
48.0,9.8
48.01,9.823
48.02,9.845
48.03,9.868
48.04,9.891
48.05,9.913
48.06,9.936
48.07,9.959
48.08,9.981
48.09,10.004
48.1,10.027
48.11,10.049
48.12,10.072
48.13,10.095
48.14,10.117
48.15,10.14
48.16,10.163
48.17,10.185
48.18,10.208
48.19,10.231
48.2,10.253
48.21,10.276
48.22,10.299
48.23,10.321
48.24,10.344
48.25,10.367
48.26,10.389
48.27,10.412
48.28,10.435
48.29,10.457
48.3,10.48
48.31,10.503
48.32,10.525
48.33,10.548
48.34,10.571
48.35,10.593
48.36,10.616
48.37,10.639
48.38,10.661
48.39,10.684
48.4,10.707
48.41,10.729
48.42,10.752
48.43,10.775
48.44,10.797
48.45,10.82
48.46,10.843
48.47,10.865
48.48,10.888
48.49,10.911
48.5,10.933
48.51,10.956
48.52,10.979
48.53,11.001
48.54,11.024
48.55,11.047
48.56,11.069
48.57,11.092
48.58,11.115
48.59,11.137
48.6,11.16
48.61,11.183
48.62,11.205
48.63,11.228
48.64,11.251
48.65,11.273
48.66,11.296
48.67,11.319
48.68,11.341
48.69,11.364
48.7,11.387
48.71,11.409
48.72,11.432
48.73,11.455
48.74,11.477
48.75,11.5
48.76,11.523
48.77,11.545
48.78,11.568
48.79,11.591
48.8,11.613
48.81,11.636
48.82,11.659
48.83,11.681
48.84,11.704
48.85,11.727
48.86,11.749
48.87,11.772
48.88,11.795
48.89,11.817
48.9,11.84
48.91,11.863
48.92,11.885
48.93,11.908
48.94,11.931
48.95,11.953
48.96,11.976
48.97,11.999
48.98,12.021
48.99,12.044
49.0,12.067
49.01,12.089
49.02,12.112
49.03,12.135
49.04,12.157
49.05,12.18
49.06,12.203
49.07,12.225
49.08,12.248
49.09,12.271
49.1,12.293
49.11,12.316
49.12,12.339
49.13,12.361
49.14,12.384
49.15,12.407
49.16,12.429
49.17,12.452
49.18,12.475
49.19,12.497
49.2,12.52
49.21,12.543
49.22,12.565
49.23,12.588
49.24,12.611
49.25,12.633
49.26,12.656
49.27,12.679
49.28,12.701
49.29,12.724
49.3,12.747
49.31,12.769
49.32,12.792
49.33,12.815
49.34,12.837
49.35,12.86
49.36,12.883
49.37,12.905
49.38,12.928
49.39,12.951
49.4,12.973
49.41,12.996
49.42,13.019
49.43,13.041
49.44,13.064
49.45,13.087
49.46,13.109
49.47,13.132
49.48,13.155
49.49,13.177
49.5,13.2
49.51,13.223
49.52,13.245
49.53,13.268
49.54,13.291
49.55,13.313
49.56,13.336
49.57,13.359
49.58,13.381
49.59,13.404
49.6,13.427
49.61,13.449
49.62,13.472
49.63,13.495
49.64,13.517
49.65,13.54
49.66,13.563
49.67,13.585
49.68,13.608
49.69,13.631
49.7,13.653
49.71,13.676
49.72,13.699
49.73,13.721
49.74,13.744
49.75,13.767
49.76,13.789
49.77,13.812
49.78,13.835
49.79,13.857
49.8,13.88
49.81,13.903
49.82,13.925
49.83,13.948
49.84,13.971
49.85,13.993
49.86,14.016
49.87,14.039
49.88,14.061
49.89,14.084
49.9,14.107
49.91,14.129
49.92,14.152
49.93,14.175
49.94,14.197
49.95,14.22
49.96,14.243
49.97,14.265
49.98,14.288
49.99,14.311
50.0,14.333
50.01,14.356
50.02,14.379
50.03,14.401
50.04,14.424
50.05,14.447
50.06,14.469
50.07,14.492
50.08,14.515
50.09,14.537
50.1,14.56
50.11,14.583
50.12,14.605
50.13,14.628
50.14,14.651
50.15,14.673
50.16,14.696
50.17,14.719
50.18,14.741
50.19,14.764
50.2,14.787
50.21,14.809
50.22,14.832
50.23,14.855
50.24,14.877
50.25,14.9
50.26,14.923
50.27,14.945
50.28,14.968
50.29,14.991
50.3,15.013
50.31,15.036
50.32,15.059
50.33,15.081
50.34,15.104
50.35,15.127
50.36,15.149
50.37,15.172
50.38,15.195
50.39,15.217
50.4,15.24
50.41,15.263
50.42,15.285
50.43,15.308
50.44,15.331
50.45,15.353
50.46,15.376
50.47,15.399
50.48,15.421
50.49,15.444
50.5,15.467
50.51,15.489
50.52,15.512
50.53,15.535
50.54,15.557
50.55,15.58
50.56,15.603
50.57,15.625
50.58,15.648
50.59,15.671
50.6,15.693
50.61,15.716
50.62,15.739
50.63,15.761
50.64,15.784
50.65,15.807
50.66,15.829
50.67,15.852
50.68,15.875
50.69,15.897
50.7,15.92
50.71,15.943
50.72,15.965
50.73,15.988
50.74,16.011
50.75,16.033
50.76,16.056
50.77,16.079
50.78,16.101
50.79,16.124
50.8,16.147
50.81,16.169
50.82,16.192
50.83,16.215
50.84,16.237
50.85,16.26
50.86,16.283
50.87,16.305
50.88,16.328
50.89,16.351
50.9,16.373
50.91,16.396
50.92,16.419
50.93,16.441
50.94,16.464
50.95,16.487
50.96,16.509
50.97,16.532
50.98,16.555
50.99,16.577
51.0,16.6
51.01,16.623
51.02,16.645
51.03,16.668
51.04,16.691
51.05,16.713
51.06,16.736
51.07,16.759
51.08,16.781
51.09,16.804
51.1,16.827
51.11,16.849
51.12,16.872
51.13,16.895
51.14,16.917
51.15,16.94
51.16,16.963
51.17,16.985
51.18,17.008
51.19,17.031
51.2,17.053
51.21,17.076
51.22,17.099
51.23,17.121
51.24,17.144
51.25,17.167
51.26,17.189
51.27,17.212
51.28,17.235
51.29,17.257
51.3,17.28
51.31,17.303
51.32,17.325
51.33,17.348
51.34,17.371
51.35,17.393
51.36,17.416
51.37,17.439
51.38,17.461
51.39,17.484
51.4,17.507
51.41,17.529
51.42,17.552
51.43,17.575
51.44,17.597
51.45,17.62
51.46,17.643
51.47,17.665
51.48,17.688
51.49,17.711
51.5,17.733
51.51,17.756
51.52,17.779
51.53,17.801
51.54,17.824
51.55,17.847
51.56,17.869
51.57,17.892
51.58,17.915
51.59,17.937
51.6,17.96
51.61,17.983
51.62,18.005
51.63,18.028
51.64,18.051
51.65,18.073
51.66,18.096
51.67,18.119
51.68,18.141
51.69,18.164
51.7,18.187
51.71,18.209
51.72,18.232
51.73,18.255
51.74,18.277
51.75,18.3
51.76,18.323
51.77,18.345
51.78,18.368
51.79,18.391
51.8,18.413
51.81,18.436
51.82,18.459
51.83,18.481
51.84,18.504
51.85,18.527
51.86,18.549
51.87,18.572
51.88,18.595
51.89,18.617
51.9,18.64
51.91,18.663
51.92,18.685
51.93,18.708
51.94,18.731
51.95,18.753
51.96,18.776
51.97,18.799
51.98,18.821
51.99,18.844
52.0,18.867
52.01,18.889
52.02,18.912
52.03,18.935
52.04,18.957
52.05,18.98
52.06,19.003
52.07,19.025
52.08,19.048
52.09,19.071
52.1,19.093
52.11,19.116
52.12,19.139
52.13,19.161
52.14,19.184
52.15,19.207
52.16,19.229
52.17,19.252
52.18,19.275
52.19,19.297
52.2,19.32
52.21,19.343
52.22,19.365
52.23,19.388
52.24,19.411
52.25,19.433
52.26,19.456
52.27,19.479
52.28,19.501
52.29,19.524
52.3,19.547
52.31,19.569
52.32,19.592
52.33,19.615
52.34,19.637
52.35,19.66
52.36,19.683
52.37,19.705
52.38,19.728
52.39,19.751
52.4,19.773
52.41,19.796
52.42,19.819
